ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.1201,7.2045,2.4266,,,,,,,,,,190.0,8.41,-46.78,-49.3,341.42,-71.36,-2.83,0.0,1020.36,71.97,50.369274,-4.138404,68.0,NaN,,17.35,3.0,271.1,10 / 18,"$GPGSV,3,3,12,29,04,082,22,07,13,323,,20,20,047,,31,00,000,*79::$GPGGA,183853,5022.156642,N,00408.308018,W,2,09,1.6,20.0,M,47.0,M,,*61::$GPVTG,271.4,T,271.4,M,9.0,N,16.6,K,D*1E::$GLGSV,1,1,0,*79::$GPRMC,183853,A,5022.156642,N,00408.308018,W,9.0,271.4,260417,4.8,W,D*10::$GPGSA,A,3,04,08,10,16,18,21,26,27,29,,,,1.8,1.6,0.9*3F",220217,2017-04-26 19:39:16:812
0.5006,7.4004,3.6795,,,,,,,,,,195.0,8.84,-46.36,-48.88,324.4,-63.35,-7.75,0.0,1020.36,72.603,50.369274,-4.138404,68.0,NaN,,17.35,3.0,271.1,10 / 18,"$GPGSV,3,3,12,29,04,082,22,07,13,323,,20,20,047,,31,00,000,*79::$GPGGA,183853,5022.156642,N,00408.308018,W,2,09,1.6,20.0,M,47.0,M,,*61::$GPVTG,271.4,T,271.4,M,9.0,N,16.6,K,D*1E::$GLGSV,1,1,0,*79::$GPRMC,183853,A,5022.156642,N,00408.308018,W,9.0,271.4,260417,4.8,W,D*10::$GPGSA,A,3,04,08,10,16,18,21,26,27,29,,,,1.8,1.6,0.9*3F",220417,2017-04-26 19:39:17:012
1.2042,5.0471,-1.5668,,,,,,,,,,177.0,8.84,-46.36,-48.88,324.4,-63.35,-7.75,0.0,1020.36,72.603,50.369274,-4.138404,68.0,NaN,,17.35,3.0,271.1,10 / 18,"$GPGSV,3,3,12,29,04,082,22,07,13,323,,20,20,047,,31,00,000,*79::$GPGGA,183853,5022.156642,N,00408.308018,W,2,09,1.6,20.0,M,47.0,M,,*61::$GPVTG,271.4,T,271.4,M,9.0,N,16.6,K,D*1E::$GLGSV,1,1,0,*79::$GPRMC,183853,A,5022.156642,N,00408.308018,W,9.0,271.4,260417,4.8,W,D*10::$GPGSA,A,3,04,08,10,16,18,21,26,27,29,,,,1.8,1.6,0.9*3F",220616,2017-04-26 19:39:17:211
-1.5108,4.2678,0.5637,,,,,,,,,,177.0,9.02,-45.9,-48.74,201.38,-68.62,-142.46,0.0,1020.39,73.112,50.36928,-4.138537,67.0,NaN,,16.31,3.0,271.2,10 / 18,"$GPGSV,3,3,12,29,04,082,22,07,13,323,,20,20,047,,31,00,000,*79::$GPGGA,183853,5022.156642,N,00408.308018,W,2,09,1.6,20.0,M,47.0,M,,*61::$GPVTG,271.4,T,271.4,M,9.0,N,16.6,K,D*1E::$GLGSV,1,1,0,*79::$GPRMC,183853,A,5022.156642,N,00408.308018,W,9.0,271.4,260417,4.8,W,D*10::$GPGSA,A,3,04,08,10,16,18,21,26,27,29,,,,1.8,1.6,0.9*3F",220817,2017-04-26 19:39:17:412
0.6738,4.3129,5.1223,,,,,,,,,,164.0,9.03,-45.67,-48.81,79.85,-69.3,69.54,0.0,1020.39,73.112,50.36928,-4.138537,67.0,NaN,,16.31,3.0,271.2,9 / 17,"$GPGSV,3,3,11,07,13,323,,20,20,047,,31,00,000,*4F::$GPGGA,183854,5022.156852,N,00408.312201,W,2,08,2.0,20.0,M,47.0,M,,*6C::$GPVTG,271.2,T,271.2,M,8.8,N,16.3,K,D*12::$GLGSV,1,1,0,*79::$GPRMC,183854,A,5022.156852,N,00408.312201,W,8.8,271.2,260417,4.8,W,D*16::$GPGSA,A,3,04,08,16,18,21,26,27,29,,,,,2.2,2.0,0.9*32",221017,2017-04-26 19:39:17:612
6.209,4.8512,2.2524,,,,,,,,,,164.0,8.46,-45.81,-48.96,251.3,-39.85,-7.49,0.0,1020.41,72.424,50.36928,-4.138537,67.0,NaN,,16.31,3.0,271.2,9 / 17,"$GPGSV,3,3,11,07,13,323,,20,20,047,,31,00,000,*4F::$GPGGA,183854,5022.156852,N,00408.312201,W,2,08,2.0,20.0,M,47.0,M,,*6C::$GPVTG,271.2,T,271.2,M,8.8,N,16.3,K,D*12::$GLGSV,1,1,0,*79::$GPRMC,183854,A,5022.156852,N,00408.312201,W,8.8,271.2,260417,4.8,W,D*16::$GPGSA,A,3,04,08,16,18,21,26,27,29,,,,,2.2,2.0,0.9*32",221217,2017-04-26 19:39:17:812
1.1687,6.5032,3.8737,,,,,,,,,,172.0,8.77,-45.56,-49.14,236.77,-36.3,-70.06,0.0,1020.43,71.266,50.36928,-4.138537,67.0,NaN,,16.31,3.0,271.2,9 / 17,"$GPGSV,3,3,11,07,13,323,,20,20,047,,31,00,000,*4F::$GPGGA,183854,5022.156852,N,00408.312201,W,2,08,2.0,20.0,M,47.0,M,,*6C::$GPVTG,271.2,T,271.2,M,8.8,N,16.3,K,D*12::$GLGSV,1,1,0,*79::$GPRMC,183854,A,5022.156852,N,00408.312201,W,8.8,271.2,260417,4.8,W,D*16::$GPGSA,A,3,04,08,16,18,21,26,27,29,,,,,2.2,2.0,0.9*32",221417,2017-04-26 19:39:18:012
0.8935,5.9954,-0.8548,,,,,,,,,,162.0,9.39,-45.57,-49.93,301.51,-58.11,-16.79,0.0,1020.43,71.266,50.36928,-4.138537,67.0,NaN,,16.31,3.0,271.2,9 / 17,"$GPGSV,3,3,11,07,13,323,,20,20,047,,31,00,000,*4F::$GPGGA,183854,5022.156852,N,00408.312201,W,2,08,2.0,20.0,M,47.0,M,,*6C::$GPVTG,271.2,T,271.2,M,8.8,N,16.3,K,D*12::$GLGSV,1,1,0,*79::$GPRMC,183854,A,5022.156852,N,00408.312201,W,8.8,271.2,260417,4.8,W,D*16::$GPGSA,A,3,04,08,16,18,21,26,27,29,,,,,2.2,2.0,0.9*32",221617,2017-04-26 19:39:18:212
-2.7454,4.6516,9.4964,,,,,,,,,,162.0,9.49,-45.28,-50.45,164.73,-25.2,16.12,0.0,1020.41,73.459,50.36928,-4.138537,67.0,NaN,,16.31,3.0,271.2,9 / 17,"$GPGSV,3,3,11,07,13,323,,20,20,047,,31,00,000,*4F::$GPGGA,183854,5022.156852,N,00408.312201,W,2,08,2.0,20.0,M,47.0,M,,*6C::$GPVTG,271.2,T,271.2,M,8.8,N,16.3,K,D*12::$GLGSV,1,1,0,*79::$GPRMC,183854,A,5022.156852,N,00408.312201,W,8.8,271.2,260417,4.8,W,D*16::$GPGSA,A,3,04,08,16,18,21,26,27,29,,,,,2.2,2.0,0.9*32",221817,2017-04-26 19:39:18:412
0.2418,6.7807,6.6794,,,,,,,,,,152.0,9.35,-45.45,-50.89,292.44,-45.41,-2.07,0.0,1020.41,70.742,50.36928,-4.138537,67.0,NaN,,16.31,3.0,271.2,8 / 17,"$GPGSV,3,3,11,10,13,149,,20,20,047,,31,00,000,*47::$GPGGA,183855,5022.158016,N,00408.316016,W,2,07,2.0,19.0,M,47.0,M,,*6E::$GPVTG,289.2,T,289.2,M,8.4,N,15.6,K,D*18::$GLGSV,1,1,0,*79::$GPRMC,183855,A,5022.158016,N,00408.316016,W,8.4,289.2,260417,4.8,W,D*1A::$GPGSA,A,3,04,08,16,18,21,26,27,,,,,,2.2,2.0,0.9*39",222017,2017-04-26 19:39:18:612
1.8091,4.193,2.9413,,,,,,,,,,152.0,8.67,-45.83,-50.7,271.08,-50.53,-31.59,0.0,1020.38,70.742,50.36928,-4.138537,67.0,NaN,,16.31,3.0,271.2,8 / 17,"$GPGSV,3,3,11,10,13,149,,20,20,047,,31,00,000,*47::$GPGGA,183855,5022.158016,N,00408.316016,W,2,07,2.0,19.0,M,47.0,M,,*6E::$GPVTG,289.2,T,289.2,M,8.4,N,15.6,K,D*18::$GLGSV,1,1,0,*79::$GPRMC,183855,A,5022.158016,N,00408.316016,W,8.4,289.2,260417,4.8,W,D*1A::$GPGSA,A,3,04,08,16,18,21,26,27,,,,,,2.2,2.0,0.9*39",222217,2017-04-26 19:39:18:812
1.4649,6.8284,3.7454,,,,,,,,,,147.0,7.57,-46.57,-50.44,298.2,-59.5,-21.36,0.0,1020.34,70.043,50.36928,-4.138537,67.0,NaN,,16.31,3.0,271.2,8 / 17,"$GPGSV,3,3,11,10,13,149,,20,20,047,,31,00,000,*47::$GPGGA,183855,5022.158016,N,00408.316016,W,2,07,2.0,19.0,M,47.0,M,,*6E::$GPVTG,289.2,T,289.2,M,8.4,N,15.6,K,D*18::$GLGSV,1,1,0,*79::$GPRMC,183855,A,5022.158016,N,00408.316016,W,8.4,289.2,260417,4.8,W,D*1A::$GPGSA,A,3,04,08,16,18,21,26,27,,,,,,2.2,2.0,0.9*39",222417,2017-04-26 19:39:19:012
0.4474,6.3025,8.7271,,,,,,,,,,142.0,8.17,-46.25,-49.53,231.67,-35.8,-2.93,0.0,1020.34,70.043,50.36928,-4.138537,67.0,NaN,,16.31,3.0,271.2,8 / 17,"$GPGSV,3,3,11,10,13,149,,20,20,047,,31,00,000,*47::$GPGGA,183855,5022.158016,N,00408.316016,W,2,07,2.0,19.0,M,47.0,M,,*6E::$GPVTG,289.2,T,289.2,M,8.4,N,15.6,K,D*18::$GLGSV,1,1,0,*79::$GPRMC,183855,A,5022.158016,N,00408.316016,W,8.4,289.2,260417,4.8,W,D*1A::$GPGSA,A,3,04,08,16,18,21,26,27,,,,,,2.2,2.0,0.9*39",222617,2017-04-26 19:39:19:212
1.9507,7.0747,3.6387,,,,,,,,,,142.0,9.35,-45.32,-49.51,290.35,-59.73,-28.2,0.0,1020.36,73.122,50.369312,-4.138658,66.0,NaN,,15.59,4.0,289.2,8 / 17,"$GPGSV,3,3,11,10,13,149,,20,20,047,,31,00,000,*47::$GPGGA,183855,5022.158016,N,00408.316016,W,2,07,2.0,19.0,M,47.0,M,,*6E::$GPVTG,289.2,T,289.2,M,8.4,N,15.6,K,D*18::$GLGSV,1,1,0,*79::$GPRMC,183855,A,5022.158016,N,00408.316016,W,8.4,289.2,260417,4.8,W,D*1A::$GPGSA,A,3,04,08,16,18,21,26,27,,,,,,2.2,2.0,0.9*39",222826,2017-04-26 19:39:19:421
-1.5561,6.4382,11.9533,,,,,,,,,,156.0,10.48,-44.38,-49.13,193.2,-28.11,7.42,0.0,1020.36,69.504,50.369312,-4.138658,66.0,NaN,,15.59,4.0,289.2,8 / 17,"$GPGSV,3,3,11,10,13,149,,20,20,047,,31,00,000,*47::$GPGGA,183856,5022.158783,N,00408.319470,W,2,07,2.0,19.0,M,47.0,M,,*6D::$GPVTG,289.2,T,289.2,M,8.4,N,15.6,K,D*18::$GLGSV,1,1,0,*79::$GPRMC,183856,A,5022.158783,N,00408.319470,W,8.4,289.2,260417,4.8,W,D*19::$GPGSA,A,3,04,08,16,18,21,26,27,,,,,,2.2,2.0,0.9*39",223017,2017-04-26 19:39:19:612
0.9379,5.2865,3.8892,,,,,,,,,,156.0,11.5,-43.56,-49.54,294.36,-52.88,-13.56,0.0,1020.36,69.504,50.369312,-4.138658,66.0,NaN,,15.59,4.0,289.2,8 / 17,"$GPGSV,3,3,11,10,13,149,,20,20,047,,31,00,000,*47::$GPGGA,183856,5022.158783,N,00408.319470,W,2,07,2.0,19.0,M,47.0,M,,*6D::$GPVTG,289.2,T,289.2,M,8.4,N,15.6,K,D*18::$GLGSV,1,1,0,*79::$GPRMC,183856,A,5022.158783,N,00408.319470,W,8.4,289.2,260417,4.8,W,D*19::$GPGSA,A,3,04,08,16,18,21,26,27,,,,,,2.2,2.0,0.9*39",223217,2017-04-26 19:39:19:812
-1.4565,8.0021,4.9602,,,,,,,,,,171.0,11.5,-43.56,-49.54,294.36,-52.88,-13.56,0.0,1020.34,71.382,50.369312,-4.138658,66.0,NaN,,15.59,4.0,289.2,8 / 17,"$GPGSV,3,3,11,10,13,149,,20,20,047,,31,00,000,*47::$GPGGA,183856,5022.158783,N,00408.319470,W,2,07,2.0,19.0,M,47.0,M,,*6D::$GPVTG,289.2,T,289.2,M,8.4,N,15.6,K,D*18::$GLGSV,1,1,0,*79::$GPRMC,183856,A,5022.158783,N,00408.319470,W,8.4,289.2,260417,4.8,W,D*19::$GPGSA,A,3,04,08,16,18,21,26,27,,,,,,2.2,2.0,0.9*39",223417,2017-04-26 19:39:20:012
-1.4804,5.8896,10.6112,,,,,,,,,,163.0,11.62,-42.13,-50.67,7.69,-57.14,16.36,0.0,1020.34,71.382,50.369312,-4.138658,66.0,NaN,,15.59,4.0,289.2,8 / 17,"$GPGSV,3,3,11,10,13,149,,20,20,047,,31,00,000,*47::$GPGGA,183856,5022.158783,N,00408.319470,W,2,07,2.0,19.0,M,47.0,M,,*6D::$GPVTG,289.2,T,289.2,M,8.4,N,15.6,K,D*18::$GLGSV,1,1,0,*79::$GPRMC,183856,A,5022.158783,N,00408.319470,W,8.4,289.2,260417,4.8,W,D*19::$GPGSA,A,3,04,08,16,18,21,26,27,,,,,,2.2,2.0,0.9*39",223617,2017-04-26 19:39:20:212
-0.4957,7.1994,3.8983,,,,,,,,,,163.0,10.0,-42.46,-51.91,193.5,-28.8,7.94,0.0,1020.34,73.021,50.369312,-4.138658,66.0,NaN,,15.59,4.0,289.2,8 / 17,"$GPGSV,3,3,11,10,13,149,,20,20,047,,31,00,000,*47::$GPGGA,183856,5022.158783,N,00408.319470,W,2,07,2.0,19.0,M,47.0,M,,*6D::$GPVTG,289.2,T,289.2,M,8.4,N,15.6,K,D*18::$GLGSV,1,1,0,*79::$GPRMC,183856,A,5022.158783,N,00408.319470,W,8.4,289.2,260417,4.8,W,D*19::$GPGSA,A,3,04,08,16,18,21,26,27,,,,,,2.2,2.0,0.9*39",223817,2017-04-26 19:39:20:412
-0.6209,6.3062,8.6399,,,,,,,,,,151.0,8.34,-44.34,-52.07,356.86,-61.37,7.25,0.0,1020.34,72.19,50.369312,-4.138658,66.0,NaN,,15.59,4.0,289.2,9 / 18,"$GPGSV,3,3,12,07,13,323,,20,20,047,,29,04,082,,31,00,000,*79::$GPGGA,183857,5022.157743,N,00408.324083,W,2,08,1.6,18.0,M,47.0,M,,*62::$GPVTG,274.8,T,274.8,M,7.9,N,14.6,K,D*1B::$GLGSV,1,1,0,*79::$GPRMC,183857,A,5022.157743,N,00408.324083,W,7.9,274.8,260417,4.8,W,D*17::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.6,0.9*34",224017,2017-04-26 19:39:20:612
0.9485,6.2813,5.6409,,,,,,,,,,151.0,7.72,-45.25,-51.79,217.63,-36.05,4.11,0.0,1020.38,72.19,50.369312,-4.138658,66.0,NaN,,15.59,4.0,289.2,9 / 18,"$GPGSV,3,3,12,07,13,323,,20,20,047,,29,04,082,,31,00,000,*79::$GPGGA,183857,5022.157743,N,00408.324083,W,2,08,1.6,18.0,M,47.0,M,,*62::$GPVTG,274.8,T,274.8,M,7.9,N,14.6,K,D*1B::$GLGSV,1,1,0,*79::$GPRMC,183857,A,5022.157743,N,00408.324083,W,7.9,274.8,260417,4.8,W,D*17::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.6,0.9*34",224217,2017-04-26 19:39:20:812
-2.2747,6.9707,5.0662,,,,,,,,,,152.0,8.88,-44.62,-51.59,290.42,-47.68,-9.54,0.0,1020.38,72.636,50.369312,-4.138658,66.0,NaN,,15.59,4.0,289.2,9 / 18,"$GPGSV,3,3,12,07,13,323,,20,20,047,,29,04,082,,31,00,000,*79::$GPGGA,183857,5022.157743,N,00408.324083,W,2,08,1.6,18.0,M,47.0,M,,*62::$GPVTG,274.8,T,274.8,M,7.9,N,14.6,K,D*1B::$GLGSV,1,1,0,*79::$GPRMC,183857,A,5022.157743,N,00408.324083,W,7.9,274.8,260417,4.8,W,D*17::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.6,0.9*34",224417,2017-04-26 19:39:21:012
0.9113,7.875,7.7382,,,,,,,,,,152.0,9.65,-43.75,-51.78,43.37,-51.46,24.18,0.0,1020.38,74.121,50.369312,-4.138658,66.0,NaN,,15.59,4.0,289.2,9 / 18,"$GPGSV,3,3,12,07,13,323,,20,20,047,,29,04,082,,31,00,000,*79::$GPGGA,183857,5022.157743,N,00408.324083,W,2,08,1.6,18.0,M,47.0,M,,*62::$GPVTG,274.8,T,274.8,M,7.9,N,14.6,K,D*1B::$GLGSV,1,1,0,*79::$GPRMC,183857,A,5022.157743,N,00408.324083,W,7.9,274.8,260417,4.8,W,D*17::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.6,0.9*34",224617,2017-04-26 19:39:21:212
-0.9389,7.6469,8.4306,,,,,,,,,,168.0,9.86,-43.27,-52.06,289.39,-45.3,-6.72,0.0,1020.36,74.121,50.3693,-4.138782,65.0,NaN,,11.63,4.0,282.2,9 / 18,"$GPGSV,3,3,12,07,13,323,,20,20,047,,29,04,082,,31,00,000,*79::$GPGGA,183857,5022.157743,N,00408.324083,W,2,08,1.6,18.0,M,47.0,M,,*62::$GPVTG,274.8,T,274.8,M,7.9,N,14.6,K,D*1B::$GLGSV,1,1,0,*79::$GPRMC,183857,A,5022.157743,N,00408.324083,W,7.9,274.8,260417,4.8,W,D*17::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.6,0.9*34",224817,2017-04-26 19:39:21:412
-0.1765,5.8863,6.6345,,,,,,,,,,168.0,8.85,-43.45,-52.53,292.5,-41.57,1.52,0.0,1020.36,72.186,50.3693,-4.138782,65.0,NaN,,11.63,4.0,282.2,9 / 18,"$GPGSV,3,3,12,07,13,323,,20,20,047,,29,04,082,,31,00,000,*79::$GPGGA,183858,5022.158045,N,00408.326916,W,2,08,1.6,18.0,M,47.0,M,,*64::$GPVTG,282.2,T,282.2,M,6.3,N,11.6,K,D*15::$GLGSV,1,1,0,*79::$GPRMC,183858,A,5022.158045,N,00408.326916,W,6.3,282.2,260417,4.8,W,D*19::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.6,0.9*34",225017,2017-04-26 19:39:21:612
1.5777,7.1553,4.9164,,,,,,,,,,175.0,6.56,-44.75,-53.12,299.35,-54.19,-17.79,0.0,1020.38,72.186,50.3693,-4.138782,65.0,NaN,,11.63,4.0,282.2,9 / 18,"$GPGSV,3,3,12,07,13,323,,20,20,047,,29,04,082,,31,00,000,*79::$GPGGA,183858,5022.158045,N,00408.326916,W,2,08,1.6,18.0,M,47.0,M,,*64::$GPVTG,282.2,T,282.2,M,6.3,N,11.6,K,D*15::$GLGSV,1,1,0,*79::$GPRMC,183858,A,5022.158045,N,00408.326916,W,6.3,282.2,260417,4.8,W,D*19::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.6,0.9*34",225216,2017-04-26 19:39:21:811
-0.8634,6.1276,9.3925,,,,,,,,,,131.0,4.29,-46.84,-53.2,175.26,-33.01,5.25,0.0,1020.45,72.031,50.3693,-4.138782,65.0,NaN,,11.63,4.0,282.2,9 / 18,"$GPGSV,3,3,12,07,13,323,,20,20,047,,29,04,082,,31,00,000,*79::$GPGGA,183858,5022.158045,N,00408.326916,W,2,08,1.6,18.0,M,47.0,M,,*64::$GPVTG,282.2,T,282.2,M,6.3,N,11.6,K,D*15::$GLGSV,1,1,0,*79::$GPRMC,183858,A,5022.158045,N,00408.326916,W,6.3,282.2,260417,4.8,W,D*19::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.6,0.9*34",225417,2017-04-26 19:39:22:012
7.621,2.3755,13.6559,,,,,,,,,,131.0,1.61,-49.44,-51.8,212.96,-8.64,-29.16,0.0,1020.45,72.577,50.3693,-4.138782,65.0,NaN,,11.63,4.0,282.2,9 / 18,"$GPGSV,3,3,12,07,13,323,,20,20,047,,29,04,082,,31,00,000,*79::$GPGGA,183858,5022.158045,N,00408.326916,W,2,08,1.6,18.0,M,47.0,M,,*64::$GPVTG,282.2,T,282.2,M,6.3,N,11.6,K,D*15::$GLGSV,1,1,0,*79::$GPRMC,183858,A,5022.158045,N,00408.326916,W,6.3,282.2,260417,4.8,W,D*19::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.6,0.9*34",225617,2017-04-26 19:39:22:212
7.4812,3.1805,7.6586,,,,,,,,,,138.0,-0.14,-51.38,-50.79,222.79,-16.55,-44.33,0.0,1020.42,72.577,50.3693,-4.138782,65.0,NaN,,11.63,4.0,282.2,9 / 18,"$GPGSV,3,3,12,07,13,323,,20,20,047,,29,04,082,,31,00,000,*79::$GPGGA,183858,5022.158045,N,00408.326916,W,2,08,1.6,18.0,M,47.0,M,,*64::$GPVTG,282.2,T,282.2,M,6.3,N,11.6,K,D*15::$GLGSV,1,1,0,*79::$GPRMC,183858,A,5022.158045,N,00408.326916,W,6.3,282.2,260417,4.8,W,D*19::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.6,0.9*34",225817,2017-04-26 19:39:22:412
9.8903,2.0922,8.6375,,,,,,,,,,138.0,-0.14,-51.38,-50.79,222.79,-16.55,-44.33,0.0,1020.42,71.513,50.3693,-4.138782,65.0,NaN,,11.63,4.0,282.2,9 / 18,"$GPGSV,3,3,12,07,13,323,,20,20,047,,29,04,082,,31,00,000,*79::$GPGGA,183859,5022.157752,N,00408.329172,W,2,08,1.6,17.0,M,47.0,M,,*61::$GPVTG,247.2,T,247.2,M,5.2,N,9.7,K,D*2F::$GLGSV,1,1,0,*79::$GPRMC,183859,A,5022.157752,N,00408.329172,W,5.2,247.2,260417,4.8,W,D*18::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.6,0.9*34",226016,2017-04-26 19:39:22:611
-0.4768,7.3163,6.989,,,,,,,,,,113.0,0.46,-51.82,-49.4,218.57,-9.05,-48.87,0.0,1020.4,71.513,50.3693,-4.138782,65.0,NaN,,11.63,4.0,282.2,9 / 18,"$GPGSV,3,3,12,07,13,323,,20,20,047,,29,04,082,,31,00,000,*79::$GPGGA,183859,5022.157752,N,00408.329172,W,2,08,1.6,17.0,M,47.0,M,,*61::$GPVTG,247.2,T,247.2,M,5.2,N,9.7,K,D*2F::$GLGSV,1,1,0,*79::$GPRMC,183859,A,5022.157752,N,00408.329172,W,5.2,247.2,260417,4.8,W,D*18::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.6,0.9*34",226217,2017-04-26 19:39:22:812
0.5117,5.3593,6.2713,,,,,,,,,,155.0,2.31,-50.86,-49.5,58.63,-46.24,3.9,0.0,1020.37,69.98,50.3693,-4.138782,65.0,NaN,,11.63,4.0,282.2,9 / 18,"$GPGSV,3,3,12,07,13,323,,20,20,047,,29,04,082,,31,00,000,*79::$GPGGA,183859,5022.157752,N,00408.329172,W,2,08,1.6,17.0,M,47.0,M,,*61::$GPVTG,247.2,T,247.2,M,5.2,N,9.7,K,D*2F::$GLGSV,1,1,0,*79::$GPRMC,183859,A,5022.157752,N,00408.329172,W,5.2,247.2,260417,4.8,W,D*18::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.6,0.9*34",226418,2017-04-26 19:39:23:013
2.6198,4.9262,8.2934,,,,,,,,,,155.0,2.42,-50.71,-50.53,225.8,-40.42,-4.66,0.0,1020.37,70.826,50.3693,-4.138782,65.0,NaN,,11.63,4.0,282.2,9 / 18,"$GPGSV,3,3,12,07,13,323,,20,20,047,,29,04,082,,31,00,000,*79::$GPGGA,183859,5022.157752,N,00408.329172,W,2,08,1.6,17.0,M,47.0,M,,*61::$GPVTG,247.2,T,247.2,M,5.2,N,9.7,K,D*2F::$GLGSV,1,1,0,*79::$GPRMC,183859,A,5022.157752,N,00408.329172,W,5.2,247.2,260417,4.8,W,D*18::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.6,0.9*34",226617,2017-04-26 19:39:23:212
2.2613,5.0419,7.9879,,,,,,,,,,213.0,1.58,-50.67,-51.22,219.83,-29.53,-17.53,0.0,1020.33,70.826,50.369286,-4.138843,64.0,NaN,,5.47,4.0,247.2,9 / 18,"$GPGSV,3,3,12,07,13,323,,20,20,047,,29,04,082,,31,00,000,*79::$GPGGA,183859,5022.157752,N,00408.329172,W,2,08,1.6,17.0,M,47.0,M,,*61::$GPVTG,247.2,T,247.2,M,5.2,N,9.7,K,D*2F::$GLGSV,1,1,0,*79::$GPRMC,183859,A,5022.157752,N,00408.329172,W,5.2,247.2,260417,4.8,W,D*18::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.6,0.9*34",226816,2017-04-26 19:39:23:411
1.278,6.777,6.4716,,,,,,,,,,213.0,1.0,-50.89,-50.77,219.13,-31.27,-15.81,0.0,1020.33,63.147,50.369286,-4.138843,64.0,NaN,,5.47,4.0,247.2,9 / 18,"$GPGSV,3,3,12,07,13,323,,20,20,047,,29,04,082,,31,00,000,*79::$GPGGA,183900,5022.157098,N,00408.330583,W,2,08,1.6,17.0,M,47.0,M,,*6F::$GPVTG,247.2,T,247.2,M,3.0,N,5.5,K,D*25::$GLGSV,1,1,0,*79::$GPRMC,183900,A,5022.157098,N,00408.330583,W,3.0,247.2,260417,4.8,W,D*12::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.6,0.9*34",227017,2017-04-26 19:39:23:612
1.8138,7.0178,6.5714,,,,,,,,,,261.0,1.38,-50.99,-50.14,266.99,-45.77,-11.17,0.0,1020.33,64.756,50.369286,-4.138843,64.0,NaN,,5.47,4.0,247.2,9 / 18,"$GPGSV,3,3,12,07,13,323,,20,20,047,,29,04,082,,31,00,000,*79::$GPGGA,183900,5022.157098,N,00408.330583,W,2,08,1.6,17.0,M,47.0,M,,*6F::$GPVTG,247.2,T,247.2,M,3.0,N,5.5,K,D*25::$GLGSV,1,1,0,*79::$GPRMC,183900,A,5022.157098,N,00408.330583,W,3.0,247.2,260417,4.8,W,D*12::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.6,0.9*34",227217,2017-04-26 19:39:23:812
1.7552,6.9725,6.4896,,,,,,,,,,296.0,1.51,-50.99,-50.25,264.95,-45.83,-15.43,0.0,1020.34,64.756,50.369286,-4.138843,64.0,NaN,,5.47,4.0,247.2,9 / 18,"$GPGSV,3,3,12,07,13,323,,20,20,047,,29,04,082,,31,00,000,*79::$GPGGA,183900,5022.157098,N,00408.330583,W,2,08,1.6,17.0,M,47.0,M,,*6F::$GPVTG,247.2,T,247.2,M,3.0,N,5.5,K,D*25::$GLGSV,1,1,0,*79::$GPRMC,183900,A,5022.157098,N,00408.330583,W,3.0,247.2,260417,4.8,W,D*12::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.6,0.9*34",227417,2017-04-26 19:39:24:012
