ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (m),ATMOSPHERIC PRESSURE (hPa),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Altitude-atmospheric pressure ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,GPS NMEA,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.0463,5.804,7.0992,,,,,,,,,,1427.0,13.18,-35.34,-24.68,219.61,-39.18,10.16,5.0,1020.34,52.38,50.3631,-4.134594,57.0,NaN,,0.0,3.0,,11 / 16,"$GPGSV,3,3,11,27,54,279,39,29,02,084,36,07,15,322,*4B::$GPGGA,184452,5021.785858,N,00408.075557,W,2,10,1.0,11.0,M,47.0,M,,*6E::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184452,A,5021.785858,N,00408.075557,W,0.0,,260417,4.8,W,D*34::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,,,1.3,1.0,0.8*31",323204,2017-04-26 19:45:16:402
-0.0036,5.4056,7.5912,,,,,,,,,,1442.0,12.45,-35.22,-25.59,221.76,-35.45,0.03,5.0,1020.35,66.478,50.3631,-4.134594,57.0,NaN,,0.0,3.0,,11 / 16,"$GPGSV,3,3,11,27,54,279,38,29,02,084,35,07,15,322,*49::$GPGGA,184453,5021.785861,N,00408.075553,W,2,10,1.0,11.0,M,47.0,M,,*61::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184453,A,5021.785861,N,00408.075553,W,0.0,,260417,4.8,W,D*3B::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,,,1.3,1.0,0.8*31",323403,2017-04-26 19:45:16:601
-0.7669,5.345,8.5064,,,,,,,,,,1442.0,13.16,-33.9,-26.89,217.06,-32.04,5.15,5.0,1020.35,66.478,50.3631,-4.134594,57.0,NaN,,0.0,3.0,,11 / 16,"$GPGSV,3,3,11,27,54,279,38,29,02,084,35,07,15,322,*49::$GPGGA,184453,5021.785861,N,00408.075553,W,2,10,1.0,11.0,M,47.0,M,,*61::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184453,A,5021.785861,N,00408.075553,W,0.0,,260417,4.8,W,D*3B::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,,,1.3,1.0,0.8*31",323603,2017-04-26 19:45:16:801
-1.0149,5.2198,7.751,,,,,,,,,,1390.0,15.5,-32.38,-27.8,228.01,-33.73,7.46,5.0,1020.35,49.832,50.3631,-4.134594,57.0,NaN,,0.0,3.0,,11 / 16,"$GPGSV,3,3,11,27,54,279,38,29,02,084,35,07,15,322,*49::$GPGGA,184453,5021.785861,N,00408.075553,W,2,10,1.0,11.0,M,47.0,M,,*61::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184453,A,5021.785861,N,00408.075553,W,0.0,,260417,4.8,W,D*3B::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,,,1.3,1.0,0.8*31",323804,2017-04-26 19:45:17:002
-1.6675,5.3561,7.3466,,,,,,,,,,1507.0,18.13,-30.41,-28.66,242.67,-35.41,12.79,5.0,1020.37,55.183,50.3631,-4.134594,57.0,NaN,,0.0,3.0,,11 / 16,"$GPGSV,3,3,11,27,54,279,38,29,02,084,35,07,15,322,*49::$GPGGA,184453,5021.785861,N,00408.075553,W,2,10,1.0,11.0,M,47.0,M,,*61::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184453,A,5021.785861,N,00408.075553,W,0.0,,260417,4.8,W,D*3B::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,,,1.3,1.0,0.8*31",324004,2017-04-26 19:45:17:202
-0.0927,3.7119,10.0621,,,,,,,,,,1507.0,21.09,-26.97,-30.26,234.32,-20.25,0.53,5.0,1020.37,55.183,50.3631,-4.134594,57.0,NaN,,0.0,3.0,,10 / 15,"$GPGSV,3,1,10,04,00,000,38,08,18,272,39,10,15,147,37,16,80,227,37*76::$GPGGA,184453,5021.785861,N,00408.075553,W,2,10,1.0,11.0,M,47.0,M,,*61::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184453,A,5021.785861,N,00408.075553,W,0.0,,260417,4.8,W,D*3B::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,,,1.3,1.0,0.8*31",324203,2017-04-26 19:45:17:401
-1.6222,4.9342,7.811,,,,,,,,,,1201.0,23.96,-24.15,-30.67,260.29,-30.4,27.84,5.0,1020.39,55.308,50.3631,-4.134594,57.0,NaN,,0.0,3.0,,10 / 15,"$GPGSV,3,3,10,29,02,084,31,07,15,322,*7F::$GPGGA,184454,5021.785861,N,00408.075551,W,2,09,1.5,11.0,M,47.0,M,,*69::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184454,A,5021.785861,N,00408.075551,W,0.0,,260417,4.8,W,D*3E::$GPGSA,A,3,04,08,10,16,18,21,26,27,29,,,,1.8,1.5,0.9*3C",324403,2017-04-26 19:45:17:601
-1.8848,8.0645,5.9282,,,,,,,,,,1201.0,25.16,-24.2,-29.73,262.91,-31.74,11.73,5.0,1020.41,55.308,50.3631,-4.134594,57.0,NaN,,0.0,3.0,,10 / 15,"$GPGSV,3,3,10,29,02,084,31,07,15,322,*7F::$GPGGA,184454,5021.785861,N,00408.075551,W,2,09,1.5,11.0,M,47.0,M,,*69::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184454,A,5021.785861,N,00408.075551,W,0.0,,260417,4.8,W,D*3E::$GPGSA,A,3,04,08,10,16,18,21,26,27,29,,,,1.8,1.5,0.9*3C",324604,2017-04-26 19:45:17:802
-5.0345,5.6527,9.2088,,,,,,,,,,1035.0,23.99,-24.92,-30.7,315.84,-52.35,17.64,5.0,1020.41,55.622,50.3631,-4.134594,57.0,NaN,,0.0,3.0,,10 / 15,"$GPGSV,3,3,10,29,02,084,31,07,15,322,*7F::$GPGGA,184454,5021.785861,N,00408.075551,W,2,09,1.5,11.0,M,47.0,M,,*69::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184454,A,5021.785861,N,00408.075551,W,0.0,,260417,4.8,W,D*3E::$GPGSA,A,3,04,08,10,16,18,21,26,27,29,,,,1.8,1.5,0.9*3C",324804,2017-04-26 19:45:18:002
-1.6408,3.5108,5.2855,,,,,,,,,,949.0,26.35,-23.44,-31.67,274.02,-32.39,17.25,5.0,1020.39,62.951,50.3631,-4.134594,57.0,NaN,,0.0,3.0,,10 / 15,"$GPGSV,3,3,10,29,02,084,31,07,15,322,*7F::$GPGGA,184454,5021.785861,N,00408.075551,W,2,09,1.5,11.0,M,47.0,M,,*69::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184454,A,5021.785861,N,00408.075551,W,0.0,,260417,4.8,W,D*3E::$GPGSA,A,3,04,08,10,16,18,21,26,27,29,,,,1.8,1.5,0.9*3C",325004,2017-04-26 19:45:18:202
-4.1695,12.1257,6.4856,,,,,,,,,,949.0,29.86,-24.25,-29.3,335.94,-57.55,32.74,5.0,1020.39,62.951,50.3631,-4.134594,57.0,NaN,,0.0,3.0,,9 / 15,"$GPGSV,3,1,10,04,00,000,37,08,18,272,36,10,15,147,37,16,80,227,32*73::$GPGGA,184454,5021.785861,N,00408.075551,W,2,09,1.5,11.0,M,47.0,M,,*69::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184454,A,5021.785861,N,00408.075551,W,0.0,,260417,4.8,W,D*3E::$GPGSA,A,3,04,08,10,16,18,21,26,27,29,,,,1.8,1.5,0.9*3C",325204,2017-04-26 19:45:18:402
-0.3161,7.3526,7.0695,,,,,,,,,,383.0,25.35,-33.09,-26.28,330.18,-57.55,32.74,5.0,1020.42,72.315,50.3631,-4.134594,57.0,NaN,,0.0,3.0,,9 / 15,"$GPGSV,3,3,10,07,15,322,,20,19,046,*70::$GPGGA,184455,5021.785859,N,00408.075551,W,2,08,1.5,11.0,M,47.0,M,,*62::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184455,A,5021.785859,N,00408.075551,W,0.0,,260417,4.8,W,D*34::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.5,0.9*37",325404,2017-04-26 19:45:18:602
-1.552,-10.6676,10.8433,,,,,,,,,,383.0,25.35,-33.09,-26.28,330.18,-57.55,32.74,0.0,1020.4,74.172,50.3631,-4.134594,57.0,NaN,,0.0,3.0,,9 / 15,"$GPGSV,3,3,10,07,15,322,,20,19,046,*70::$GPGGA,184455,5021.785859,N,00408.075551,W,2,08,1.5,11.0,M,47.0,M,,*62::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184455,A,5021.785859,N,00408.075551,W,0.0,,260417,4.8,W,D*34::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.5,0.9*37",325604,2017-04-26 19:45:18:802
-0.6861,10.691,3.453,,,,,,,,,,38.0,18.58,-42.88,-25.52,196.63,44.24,8.15,0.0,1020.4,74.172,50.3631,-4.134594,57.0,NaN,,0.0,3.0,,9 / 15,"$GPGSV,3,3,10,07,15,322,,20,19,046,*70::$GPGGA,184455,5021.785859,N,00408.075551,W,2,08,1.5,11.0,M,47.0,M,,*62::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184455,A,5021.785859,N,00408.075551,W,0.0,,260417,4.8,W,D*34::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.5,0.9*37",325804,2017-04-26 19:45:19:002
-0.9897,7.2214,12.6996,,,,,,,,,,302.0,12.34,-47.9,-29.79,338.65,-71.77,11.24,0.0,1020.42,71.206,50.3631,-4.134594,57.0,NaN,,0.0,3.0,,9 / 15,"$GPGSV,3,3,10,07,15,322,,20,19,046,*70::$GPGGA,184455,5021.785859,N,00408.075551,W,2,08,1.5,11.0,M,47.0,M,,*62::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184455,A,5021.785859,N,00408.075551,W,0.0,,260417,4.8,W,D*34::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.5,0.9*37",326004,2017-04-26 19:45:19:202
-4.0562,7.3027,0.9986,,,,,,,,,,302.0,9.12,-47.63,-37.07,21.17,-53.03,14.58,0.0,1020.42,71.206,50.3631,-4.134594,57.0,NaN,,0.0,3.0,,9 / 15,"$GPGSV,3,3,10,07,15,322,,20,19,046,*70::$GPGGA,184455,5021.785859,N,00408.075551,W,2,08,1.5,11.0,M,47.0,M,,*62::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184455,A,5021.785859,N,00408.075551,W,0.0,,260417,4.8,W,D*34::$GPGSA,A,3,04,08,10,16,18,21,26,27,,,,,1.8,1.5,0.9*37",326204,2017-04-26 19:45:19:402
2.4159,7.8811,5.0825,,,,,,,,,,301.0,9.03,-45.39,-40.19,13.45,-53.03,14.58,0.0,1020.4,72.509,50.3631,-4.134594,57.0,NaN,,0.0,3.0,,10 / 15,"$GPGSV,3,3,10,29,02,084,25,07,15,322,*7A::$GPGGA,184456,5021.785860,N,00408.075552,W,2,09,1.1,11.0,M,47.0,M,,*6D::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184456,A,5021.785860,N,00408.075552,W,0.0,,260417,4.8,W,D*3E::$GPGSA,A,3,04,08,10,16,18,20,26,27,29,,,,1.4,1.1,0.8*34",326404,2017-04-26 19:45:19:602
-2.0301,8.7296,3.8508,,,,,,,,,,301.0,8.92,-44.41,-40.02,271.56,-54.47,-25.42,0.0,1020.42,71.955,50.3631,-4.134594,57.0,NaN,,0.0,3.0,,10 / 15,"$GPGSV,3,3,10,29,02,084,25,07,15,322,*7A::$GPGGA,184456,5021.785860,N,00408.075552,W,2,09,1.1,11.0,M,47.0,M,,*6D::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184456,A,5021.785860,N,00408.075552,W,0.0,,260417,4.8,W,D*3E::$GPGSA,A,3,04,08,10,16,18,20,26,27,29,,,,1.4,1.1,0.8*34",326604,2017-04-26 19:45:19:802
-2.7408,5.204,7.0643,,,,,,,,,,378.0,11.75,-43.13,-38.95,166.76,-34.48,21.21,0.0,1020.42,71.955,50.3631,-4.134594,57.0,NaN,,0.0,3.0,,10 / 15,"$GPGSV,3,3,10,29,02,084,25,07,15,322,*7A::$GPGGA,184456,5021.785860,N,00408.075552,W,2,09,1.1,11.0,M,47.0,M,,*6D::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184456,A,5021.785860,N,00408.075552,W,0.0,,260417,4.8,W,D*3E::$GPGSA,A,3,04,08,10,16,18,20,26,27,29,,,,1.4,1.1,0.8*34",326804,2017-04-26 19:45:20:002
-1.8384,6.8287,6.6038,,,,,,,,,,608.0,18.88,-37.79,-42.01,205.59,-34.48,21.21,0.0,1020.42,74.219,50.3631,-4.134594,57.0,NaN,,0.0,3.0,,10 / 15,"$GPGSV,3,3,10,29,02,084,25,07,15,322,*7A::$GPGGA,184456,5021.785860,N,00408.075552,W,2,09,1.1,11.0,M,47.0,M,,*6D::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184456,A,5021.785860,N,00408.075552,W,0.0,,260417,4.8,W,D*3E::$GPGSA,A,3,04,08,10,16,18,20,26,27,29,,,,1.4,1.1,0.8*34",327004,2017-04-26 19:45:20:202
-7.2746,2.2692,9.2994,,,,,,,,,,608.0,21.53,-32.77,-46.46,323.71,-44.89,15.56,0.0,1020.42,74.219,50.3631,-4.134594,57.0,NaN,,0.0,3.0,,10 / 15,"$GPGSV,3,3,10,29,02,084,25,07,15,322,*7A::$GPGGA,184456,5021.785860,N,00408.075552,W,2,09,1.1,11.0,M,47.0,M,,*6D::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184456,A,5021.785860,N,00408.075552,W,0.0,,260417,4.8,W,D*3E::$GPGSA,A,3,04,08,10,16,18,20,26,27,29,,,,1.4,1.1,0.8*34",327205,2017-04-26 19:45:20:403
-4.9005,6.0813,6.6926,,,,,,,,,,513.0,21.79,-28.28,-49.02,52.87,-36.25,36.21,0.0,1020.42,72.807,50.3631,-4.134594,57.0,NaN,,0.0,3.0,,10 / 15,"$GPGSV,3,3,10,29,02,084,30,07,15,322,*7E::$GPGGA,184457,5021.785862,N,00408.075552,W,2,09,1.5,11.0,M,47.0,M,,*6A::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184457,A,5021.785862,N,00408.075552,W,0.0,,260417,4.8,W,D*3D::$GPGSA,A,3,04,08,10,16,18,21,26,27,29,,,,1.8,1.5,0.9*3C",327403,2017-04-26 19:45:20:601
-5.7456,5.6567,9.7328,,,,,,,,,,513.0,20.51,-27.63,-49.22,55.9,-36.25,36.21,0.0,1020.44,74.988,50.3631,-4.134594,57.0,NaN,,0.0,3.0,,10 / 15,"$GPGSV,3,3,10,29,02,084,30,07,15,322,*7E::$GPGGA,184457,5021.785862,N,00408.075552,W,2,09,1.5,11.0,M,47.0,M,,*6A::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184457,A,5021.785862,N,00408.075552,W,0.0,,260417,4.8,W,D*3D::$GPGSA,A,3,04,08,10,16,18,21,26,27,29,,,,1.8,1.5,0.9*3C",327604,2017-04-26 19:45:20:802
4.443,7.4471,6.0018,,,,,,,,,,422.0,16.05,-31.2,-47.27,282.13,-53.46,-29.68,0.0,1020.44,74.988,50.3631,-4.134594,57.0,NaN,,0.0,3.0,,10 / 15,"$GPGSV,3,3,10,29,02,084,30,07,15,322,*7E::$GPGGA,184457,5021.785862,N,00408.075552,W,2,09,1.5,11.0,M,47.0,M,,*6A::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184457,A,5021.785862,N,00408.075552,W,0.0,,260417,4.8,W,D*3D::$GPGSA,A,3,04,08,10,16,18,21,26,27,29,,,,1.8,1.5,0.9*3C",327804,2017-04-26 19:45:21:002
-0.9707,6.3431,7.2568,,,,,,,,,,682.0,13.43,-34.5,-46.16,307.92,-40.9,7.62,0.0,1020.41,69.803,50.3631,-4.134594,57.0,NaN,,0.0,3.0,,10 / 15,"$GPGSV,3,3,10,29,02,084,30,07,15,322,*7E::$GPGGA,184457,5021.785862,N,00408.075552,W,2,09,1.5,11.0,M,47.0,M,,*6A::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184457,A,5021.785862,N,00408.075552,W,0.0,,260417,4.8,W,D*3D::$GPGSA,A,3,04,08,10,16,18,21,26,27,29,,,,1.8,1.5,0.9*3C",328004,2017-04-26 19:45:21:202
-1.2048,6.2963,7.0971,,,,,,,,,,682.0,11.35,-37.15,-45.85,315.66,-41.17,9.63,0.0,1020.41,68.553,50.3631,-4.134594,57.0,NaN,,0.0,3.0,,10 / 15,"$GPGSV,3,3,10,29,02,084,30,07,15,322,*7E::$GPGGA,184457,5021.785862,N,00408.075552,W,2,09,1.5,11.0,M,47.0,M,,*6A::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184457,A,5021.785862,N,00408.075552,W,0.0,,260417,4.8,W,D*3D::$GPGSA,A,3,04,08,10,16,18,21,26,27,29,,,,1.8,1.5,0.9*3C",328204,2017-04-26 19:45:21:402
0.5812,7.8652,5.735,,,,,,,,,,426.0,11.08,-39.69,-44.79,275.38,-41.17,9.63,0.0,1020.4,68.553,50.3631,-4.134594,57.0,NaN,,0.0,3.0,,10 / 15,"$GPGSV,3,3,10,29,02,084,31,07,15,322,*7F::$GPGGA,184458,5021.785863,N,00408.075554,W,2,09,1.1,11.0,M,47.0,M,,*66::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184458,A,5021.785863,N,00408.075554,W,0.0,,260417,4.8,W,D*35::$GPGSA,A,3,04,08,10,16,18,20,26,27,29,,,,1.4,1.1,0.8*34",328404,2017-04-26 19:45:21:602
-2.1638,6.3688,7.2327,,,,,,,,,,426.0,11.08,-39.69,-44.79,275.38,-41.17,9.63,0.0,1020.43,57.998,50.3631,-4.134594,57.0,NaN,,0.0,3.0,,10 / 15,"$GPGSV,3,3,10,29,02,084,31,07,15,322,*7F::$GPGGA,184458,5021.785863,N,00408.075554,W,2,09,1.1,11.0,M,47.0,M,,*66::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184458,A,5021.785863,N,00408.075554,W,0.0,,260417,4.8,W,D*35::$GPGSA,A,3,04,08,10,16,18,20,26,27,29,,,,1.4,1.1,0.8*34",328604,2017-04-26 19:45:21:802
-0.9283,6.2241,6.5699,,,,,,,,,,334.0,9.34,-42.64,-42.41,146.99,-40.15,16.66,0.0,1020.43,57.998,50.3631,-4.134594,57.0,NaN,,0.0,3.0,,10 / 15,"$GPGSV,3,3,10,29,02,084,31,07,15,322,*7F::$GPGGA,184458,5021.785863,N,00408.075554,W,2,09,1.1,11.0,M,47.0,M,,*66::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184458,A,5021.785863,N,00408.075554,W,0.0,,260417,4.8,W,D*35::$GPGSA,A,3,04,08,10,16,18,20,26,27,29,,,,1.4,1.1,0.8*34",328804,2017-04-26 19:45:22:002
-1.8737,5.93,6.6258,,,,,,,,,,211.0,8.3,-44.74,-40.15,159.75,-36.39,17.63,0.0,1020.43,62.887,50.3631,-4.134594,57.0,NaN,,0.0,3.0,,10 / 15,"$GPGSV,3,3,10,29,02,084,31,07,15,322,*7F::$GPGGA,184458,5021.785863,N,00408.075554,W,2,09,1.1,11.0,M,47.0,M,,*66::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184458,A,5021.785863,N,00408.075554,W,0.0,,260417,4.8,W,D*35::$GPGSA,A,3,04,08,10,16,18,20,26,27,29,,,,1.4,1.1,0.8*34",329005,2017-04-26 19:45:22:203
-0.4659,7.0529,5.6601,,,,,,,,,,211.0,4.62,-48.32,-37.37,159.05,-36.39,17.63,0.0,1020.43,66.294,50.3631,-4.134594,57.0,NaN,,0.0,3.0,,10 / 15,"$GPGSV,3,3,10,29,02,084,31,07,15,322,*7F::$GPGGA,184458,5021.785863,N,00408.075554,W,2,09,1.1,11.0,M,47.0,M,,*66::$GPVTG,,T,,M,0.0,N,0.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184458,A,5021.785863,N,00408.075554,W,0.0,,260417,4.8,W,D*35::$GPGSA,A,3,04,08,10,16,18,20,26,27,29,,,,1.4,1.1,0.8*34",329204,2017-04-26 19:45:22:402
3.0723,7.3736,6.3329,,,,,,,,,,254.0,-3.41,-51.77,-35.04,133.88,-51.16,4.71,0.0,1020.4,66.294,50.363113,-4.134577,57.0,NaN,,3.24,3.0,72.2,11 / 16,"$GPGSV,3,3,11,27,54,279,32,29,02,084,28,07,15,322,*4F::$GPGGA,184459,5021.786825,N,00408.074619,W,2,10,1.0,10.0,M,47.0,M,,*65::$GPVTG,72.2,T,72.2,M,1.7,N,3.2,K,D*21::$GLGSV,1,1,0,*79::$GPRMC,184459,A,5021.786825,N,00408.074619,W,1.7,72.2,260417,4.8,W,D*21::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,,,1.3,1.0,0.8*31",329404,2017-04-26 19:45:22:602
1.1401,7.0291,9.5528,,,,,,,,,,254.0,-13.25,-53.13,-34.88,157.72,-36.15,-6.81,0.0,1020.4,59.741,50.363113,-4.134577,57.0,NaN,,3.24,3.0,72.2,11 / 16,"$GPGSV,3,3,11,27,54,279,32,29,02,084,28,07,15,322,*4F::$GPGGA,184459,5021.786825,N,00408.074619,W,2,10,1.0,10.0,M,47.0,M,,*65::$GPVTG,72.2,T,72.2,M,1.7,N,3.2,K,D*21::$GLGSV,1,1,0,*79::$GPRMC,184459,A,5021.786825,N,00408.074619,W,1.7,72.2,260417,4.8,W,D*21::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,,,1.3,1.0,0.8*31",329604,2017-04-26 19:45:22:802
-0.716,5.9219,9.025,,,,,,,,,,291.0,-24.13,-49.94,-38.46,5.2,-55.89,-31.21,0.0,1020.4,59.741,50.363113,-4.134577,57.0,NaN,,3.24,3.0,72.2,11 / 16,"$GPGSV,3,3,11,27,54,279,32,29,02,084,28,07,15,322,*4F::$GPGGA,184459,5021.786825,N,00408.074619,W,2,10,1.0,10.0,M,47.0,M,,*65::$GPVTG,72.2,T,72.2,M,1.7,N,3.2,K,D*21::$GLGSV,1,1,0,*79::$GPRMC,184459,A,5021.786825,N,00408.074619,W,1.7,72.2,260417,4.8,W,D*21::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,,,1.3,1.0,0.8*31",329805,2017-04-26 19:45:23:003
-0.6075,7.3371,3.5219,,,,,,,,,,504.0,-29.18,-45.79,-42.13,70.52,-64.03,9.79,0.0,1020.41,66.564,50.363113,-4.134577,57.0,NaN,,3.24,3.0,72.2,11 / 16,"$GPGSV,3,3,11,27,54,279,32,29,02,084,28,07,15,322,*4F::$GPGGA,184459,5021.786825,N,00408.074619,W,2,10,1.0,10.0,M,47.0,M,,*65::$GPVTG,72.2,T,72.2,M,1.7,N,3.2,K,D*21::$GLGSV,1,1,0,*79::$GPRMC,184459,A,5021.786825,N,00408.074619,W,1.7,72.2,260417,4.8,W,D*21::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,,,1.3,1.0,0.8*31",330004,2017-04-26 19:45:23:202
4.0261,5.5823,9.4112,,,,,,,,,,504.0,-31.89,-42.61,-45.95,135.37,-28.61,-23.16,0.0,1020.41,54.599,50.363113,-4.134577,57.0,NaN,,3.24,3.0,72.2,11 / 16,"$GPGSV,3,3,11,27,54,279,32,29,02,084,28,07,15,322,*4F::$GPGGA,184459,5021.786825,N,00408.074619,W,2,10,1.0,10.0,M,47.0,M,,*65::$GPVTG,72.2,T,72.2,M,1.7,N,3.2,K,D*21::$GLGSV,1,1,0,*79::$GPRMC,184459,A,5021.786825,N,00408.074619,W,1.7,72.2,260417,4.8,W,D*21::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,,,1.3,1.0,0.8*31",330203,2017-04-26 19:45:23:401
4.0344,5.0842,6.0249,,,,,,,,,,426.0,-32.21,-40.27,-49.28,126.55,-28.61,-23.16,0.0,1020.42,54.599,50.363113,-4.134577,57.0,NaN,,3.24,3.0,72.2,11 / 16,"$GPGSV,3,3,11,27,54,279,34,29,02,084,36,07,15,322,*46::$GPGGA,184500,5021.786703,N,00408.074042,W,2,10,1.0,11.0,M,47.0,M,,*6A::$GPVTG,70.7,T,70.7,M,2.7,N,5.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184500,A,5021.786703,N,00408.074042,W,2.7,70.7,260417,4.8,W,D*2B::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,,,1.3,1.0,0.8*31",330404,2017-04-26 19:45:23:602
-1.0096,7.2458,7.8146,,,,,,,,,,426.0,-29.77,-38.32,-53.15,11.88,-61.95,-22.47,0.0,1020.42,52.401,50.363113,-4.134577,57.0,NaN,,3.24,3.0,72.2,11 / 16,"$GPGSV,3,3,11,27,54,279,34,29,02,084,36,07,15,322,*46::$GPGGA,184500,5021.786703,N,00408.074042,W,2,10,1.0,11.0,M,47.0,M,,*6A::$GPVTG,70.7,T,70.7,M,2.7,N,5.0,K,D*26::$GLGSV,1,1,0,*79::$GPRMC,184500,A,5021.786703,N,00408.074042,W,2.7,70.7,260417,4.8,W,D*2B::$GPGSA,A,3,04,08,10,16,18,20,21,26,27,29,,,1.3,1.0,0.8*31",330604,2017-04-26 19:45:23:802
